,Suburb,Price,Date,CouncilArea
2777,Glen Iris,845000.0,10/09/2016,Stonnington
2778,Glen Iris,1510000.0,10/09/2016,Boroondara
2779,Glen Iris,2010000.0,10/12/2016,Boroondara
2780,Glen Iris,2975000.0,10/12/2016,Boroondara
2781,Glen Iris,585000.0,10/12/2016,Boroondara
2782,Glen Iris,1275000.0,10/12/2016,Boroondara
2783,Glen Iris,452000.0,10/12/2016,Stonnington
2784,Glen Iris,1625000.0,10/12/2016,Boroondara
2785,Glen Iris,1800000.0,12/11/2016,Stonnington
2786,Glen Iris,1820000.0,12/11/2016,Boroondara
2787,Glen Iris,291000.0,12/11/2016,Stonnington
2788,Glen Iris,710000.0,12/11/2016,Boroondara
2789,Glen Iris,2376000.0,12/11/2016,Boroondara
2790,Glen Iris,1020000.0,12/11/2016,Stonnington
2791,Glen Iris,1456000.0,12/11/2016,Stonnington
2792,Glen Iris,1875000.0,13/08/2016,Boroondara
2793,Glen Iris,1430000.0,13/08/2016,Boroondara
2794,Glen Iris,2300000.0,14/05/2016,Boroondara
2795,Glen Iris,345000.0,14/05/2016,Stonnington
2796,Glen Iris,2000000.0,14/05/2016,Boroondara
2797,Glen Iris,1550000.0,14/05/2016,Boroondara
2798,Glen Iris,1625000.0,14/05/2016,Stonnington
2799,Glen Iris,480000.0,14/05/2016,Stonnington
2800,Glen Iris,585000.0,15/10/2016,Boroondara
2801,Glen Iris,1960000.0,15/10/2016,Boroondara
2802,Glen Iris,1700000.0,15/10/2016,Boroondara
2803,Glen Iris,680000.0,15/10/2016,Stonnington
2804,Glen Iris,1220000.0,15/10/2016,Stonnington
2805,Glen Iris,1375000.0,15/10/2016,Boroondara
2806,Glen Iris,920000.0,15/10/2016,Stonnington
2807,Glen Iris,382000.0,16/07/2016,Stonnington
2808,Glen Iris,545000.0,16/07/2016,Stonnington
2809,Glen Iris,1350000.0,16/07/2016,Boroondara
2810,Glen Iris,1280000.0,16/07/2016,Stonnington
2811,Glen Iris,1825000.0,17/09/2016,Boroondara
2812,Glen Iris,2825000.0,17/09/2016,Boroondara
2813,Glen Iris,2825000.0,17/09/2016,Stonnington
2814,Glen Iris,1825000.0,17/09/2016,Boroondara
2815,Glen Iris,328000.0,18/03/2017,Boroondara
2816,Glen Iris,2016000.0,18/03/2017,Boroondara
2817,Glen Iris,3085000.0,18/03/2017,Boroondara
2818,Glen Iris,1710000.0,18/03/2017,Stonnington
2819,Glen Iris,1770000.0,18/03/2017,Boroondara
2820,Glen Iris,1765000.0,18/03/2017,Boroondara
2821,Glen Iris,511000.0,18/06/2016,Stonnington
2822,Glen Iris,2000000.0,18/06/2016,Boroondara
2823,Glen Iris,1600000.0,18/06/2016,Boroondara
2824,Glen Iris,1880000.0,18/06/2016,Boroondara
2825,Glen Iris,2352500.0,19/11/2016,Boroondara
2826,Glen Iris,3860000.0,19/11/2016,Boroondara
2827,Glen Iris,2625000.0,19/11/2016,Boroondara
2828,Glen Iris,856500.0,19/11/2016,Stonnington
2829,Glen Iris,1650000.0,22/05/2016,Stonnington
2830,Glen Iris,600000.0,22/08/2016,Stonnington
2831,Glen Iris,690000.0,24/09/2016,Boroondara
2832,Glen Iris,1200000.0,24/09/2016,Stonnington
2833,Glen Iris,3010000.0,24/09/2016,Boroondara
2834,Glen Iris,785000.0,24/09/2016,Boroondara
2835,Glen Iris,1950000.0,25/02/2017,Boroondara
2836,Glen Iris,2200000.0,25/02/2017,Boroondara
2837,Glen Iris,1751000.0,25/02/2017,Boroondara
2838,Glen Iris,1857000.0,25/02/2017,Stonnington
2839,Glen Iris,375000.0,25/02/2017,Stonnington
2840,Glen Iris,720000.0,25/02/2017,Boroondara
2841,Glen Iris,1500000.0,25/02/2017,Boroondara
2842,Glen Iris,2725000.0,25/02/2017,Boroondara
2843,Glen Iris,1723000.0,26/07/2016,Boroondara
2844,Glen Iris,529500.0,26/07/2016,Stonnington
2845,Glen Iris,2800000.0,26/07/2016,Stonnington
2846,Glen Iris,1665000.0,27/06/2016,Boroondara
2847,Glen Iris,600000.0,27/06/2016,Stonnington
2848,Glen Iris,1420000.0,27/06/2016,Boroondara
2849,Glen Iris,1550000.0,27/11/2016,Boroondara
2850,Glen Iris,420000.0,27/11/2016,Boroondara
2851,Glen Iris,1920000.0,27/11/2016,Boroondara
2852,Glen Iris,2100000.0,27/11/2016,Boroondara
2853,Glen Iris,2410000.0,27/11/2016,Boroondara
2854,Glen Iris,2100000.0,27/11/2016,Boroondara
2855,Glen Iris,2950000.0,27/11/2016,Boroondara
2856,Glen Iris,390000.0,28/05/2016,Stonnington
2857,Glen Iris,3365000.0,28/05/2016,Stonnington
2858,Glen Iris,1390000.0,28/05/2016,Boroondara
2859,Glen Iris,1802000.0,28/05/2016,Boroondara
2860,Glen Iris,1310000.0,28/08/2016,Boroondara
2861,Glen Iris,1931000.0,28/08/2016,Boroondara
2862,Glen Iris,2000000.0,28/08/2016,Boroondara
2863,Glen Iris,1250000.0,28/08/2016,Stonnington
2864,Glen Iris,2400000.0,30/07/2016,Boroondara
2865,Glen Iris,460000.0,30/07/2016,Stonnington
2866,Glenroy,610000.0,3/09/2016,Moreland
2867,Glenroy,610000.0,3/12/2016,Moreland
2868,Glenroy,555000.0,3/12/2016,Moreland
2869,Glenroy,500000.0,3/12/2016,Moreland
2870,Glenroy,806500.0,3/12/2016,Moreland
2871,Glenroy,1150000.0,3/12/2016,Moreland
2872,Glenroy,850000.0,4/03/2017,Moreland
2873,Glenroy,550000.0,4/03/2017,Moreland
2874,Glenroy,822000.0,4/03/2017,Moreland
2875,Glenroy,980000.0,4/03/2017,Moreland
2876,Glenroy,670000.0,6/08/2016,Moreland
2877,Glenroy,430000.0,6/08/2016,Moreland
2878,Glenroy,852500.0,6/08/2016,Moreland
2879,Glenroy,1025000.0,6/08/2016,Moreland
2880,Glenroy,540000.0,7/05/2016,Moreland
2881,Glenroy,530000.0,7/11/2016,Moreland
2882,Glenroy,721000.0,8/10/2016,Moreland
2883,Glenroy,737000.0,8/10/2016,Moreland
2884,Glenroy,575500.0,8/10/2016,Moreland
2885,Glenroy,600000.0,8/10/2016,Moreland
2886,Glenroy,460000.0,8/10/2016,Moreland
2887,Glenroy,370000.0,8/10/2016,Moreland
2888,Glenroy,691000.0,10/09/2016,Moreland
2889,Glenroy,500000.0,10/09/2016,Moreland
2890,Glenroy,545000.0,10/09/2016,Moreland
2891,Glenroy,670000.0,10/12/2016,Moreland
2892,Glenroy,572000.0,10/12/2016,Moreland
2893,Glenroy,702000.0,10/12/2016,Moreland
2894,Glenroy,730000.0,10/12/2016,Moreland
2895,Glenroy,711500.0,10/12/2016,Moreland
2896,Glenroy,820000.0,10/12/2016,Moreland
2897,Glenroy,810000.0,11/03/2017,Moreland
2898,Glenroy,250000.0,12/11/2016,Moreland
2899,Glenroy,460000.0,12/11/2016,Moreland
2900,Glenroy,793000.0,12/11/2016,Moreland
2901,Glenroy,340000.0,12/11/2016,Moreland
2902,Glenroy,596000.0,12/11/2016,Moreland
2903,Glenroy,447500.0,15/10/2016,Moreland
2904,Glenroy,588000.0,15/10/2016,Moreland
2905,Glenroy,420000.0,15/10/2016,Moreland
2906,Glenroy,410000.0,15/10/2016,Moreland
2907,Glenroy,688000.0,15/10/2016,Moreland
2908,Glenroy,612500.0,15/10/2016,Moreland
2909,Glenroy,525000.0,16/04/2016,Moreland
2910,Glenroy,703000.0,17/09/2016,Moreland
2911,Glenroy,608000.0,17/09/2016,Moreland
2912,Glenroy,705000.0,17/09/2016,Moreland
2913,Glenroy,320500.0,17/09/2016,Moreland
2914,Glenroy,577000.0,18/03/2017,Moreland
2915,Glenroy,230000.0,18/03/2017,Moreland
2916,Glenroy,607000.0,18/03/2017,Moreland
2917,Glenroy,765500.0,18/06/2016,Moreland
2918,Glenroy,470000.0,18/06/2016,Moreland
2919,Glenroy,482500.0,18/06/2016,Moreland
2920,Glenroy,580000.0,19/11/2016,Moreland
2921,Glenroy,434500.0,19/11/2016,Moreland
2922,Glenroy,620250.0,19/11/2016,Moreland
2923,Glenroy,710000.0,19/11/2016,Moreland
2924,Glenroy,630000.0,22/05/2016,Moreland
2925,Glenroy,420000.0,22/05/2016,Moreland
2926,Glenroy,600000.0,22/05/2016,Moreland
2927,Glenroy,550000.0,22/08/2016,Moreland
2928,Glenroy,460000.0,22/08/2016,Moreland
2929,Glenroy,600000.0,23/04/2016,Moreland
2930,Glenroy,1217500.0,24/09/2016,Moreland
2931,Glenroy,600000.0,24/09/2016,Moreland
2932,Glenroy,570000.0,24/09/2016,Moreland
2933,Glenroy,655000.0,24/09/2016,Moreland
2934,Glenroy,500000.0,25/02/2017,Moreland
2935,Glenroy,762700.0,25/02/2017,Moreland
2936,Glenroy,465000.0,25/02/2017,Moreland
2937,Glenroy,741250.0,25/02/2017,Moreland
2938,Glenroy,488500.0,27/06/2016,Moreland
2939,Glenroy,787500.0,27/06/2016,Moreland
2940,Glenroy,442000.0,27/06/2016,Moreland
2941,Glenroy,1000000.0,27/11/2016,Moreland
2942,Glenroy,726335.0,27/11/2016,Moreland
2943,Glenroy,630000.0,27/11/2016,Moreland
2944,Glenroy,670000.0,27/11/2016,Moreland
2945,Glenroy,417000.0,27/11/2016,Moreland
2946,Glenroy,600000.0,27/11/2016,Moreland
2947,Glenroy,440000.0,28/05/2016,Moreland
2948,Glenroy,501000.0,28/05/2016,Moreland
2949,Glenroy,660000.0,28/08/2016,Moreland
2950,Glenroy,722000.0,28/08/2016,Moreland
2951,Glenroy,270000.0,30/07/2016,Moreland
2952,Glenroy,825000.0,30/07/2016,Moreland
2953,Glenroy,638000.0,30/07/2016,Moreland
2954,Gowanbrae,631000.0,3/09/2016,Moreland
2955,Gowanbrae,532000.0,3/09/2016,Moreland
2956,Gowanbrae,500000.0,4/03/2017,Moreland
2957,Gowanbrae,504000.0,6/08/2016,Moreland
2958,Gowanbrae,468000.0,7/05/2016,Moreland
2959,Gowanbrae,802500.0,12/11/2016,Moreland
2960,Gowanbrae,709000.0,14/05/2016,Moreland
2961,Gowanbrae,700000.0,16/04/2016,Moreland
2962,Gowanbrae,485000.0,16/04/2016,Moreland
2963,Gowanbrae,540000.0,19/11/2016,Moreland
2964,Gowanbrae,390000.0,23/04/2016,Moreland
2965,Gowanbrae,800000.0,26/07/2016,Moreland
2966,Gowanbrae,525000.0,27/06/2016,Moreland
2967,Gowanbrae,740000.0,27/06/2016,Moreland
2968,Hadfield,605000.0,3/09/2016,Moreland
2969,Hadfield,685500.0,3/09/2016,Moreland
2970,Hadfield,610000.0,3/12/2016,Moreland
2971,Hadfield,630000.0,3/12/2016,Moreland
2972,Hadfield,870000.0,3/12/2016,Moreland
2973,Hadfield,810000.0,4/03/2017,Moreland
2974,Hadfield,840000.0,4/03/2017,Moreland
2975,Hadfield,585000.0,4/06/2016,Moreland
2976,Hadfield,772500.0,4/06/2016,Moreland
2977,Hadfield,465000.0,4/06/2016,Moreland
2978,Hadfield,719000.0,8/10/2016,Moreland
2979,Hadfield,487000.0,10/09/2016,Moreland
2980,Hadfield,700000.0,10/09/2016,Moreland
2981,Hadfield,600500.0,10/09/2016,Moreland
2982,Hadfield,730000.0,10/12/2016,Moreland
2983,Hadfield,800000.0,10/12/2016,Moreland
2984,Hadfield,918000.0,11/02/2017,Moreland
2985,Hadfield,750000.0,12/06/2016,Moreland
2986,Hadfield,740000.0,12/11/2016,Moreland
2987,Hadfield,721000.0,12/11/2016,Moreland
2988,Hadfield,646000.0,12/11/2016,Moreland
2989,Hadfield,545000.0,12/11/2016,Moreland
2990,Hadfield,770000.0,12/11/2016,Moreland
2991,Hadfield,777000.0,13/08/2016,Moreland
2992,Hadfield,722000.0,13/08/2016,Moreland
2993,Hadfield,545000.0,14/05/2016,Moreland
2994,Hadfield,510000.0,16/04/2016,Moreland
2995,Hadfield,542500.0,17/09/2016,Moreland
2996,Hadfield,631500.0,18/06/2016,Moreland
2997,Hadfield,750074.0,19/11/2016,Moreland
2998,Hadfield,591000.0,22/05/2016,Moreland
2999,Hadfield,550000.0,22/05/2016,Moreland
3000,Hadfield,330000.0,22/05/2016,Moreland
3001,Hadfield,800000.0,23/04/2016,Moreland
3002,Hadfield,725000.0,24/09/2016,Moreland
3003,Hadfield,815000.0,25/02/2017,Moreland
3004,Hadfield,715888.0,25/02/2017,Moreland
3005,Hadfield,650000.0,26/07/2016,Moreland
3006,Hadfield,468000.0,26/07/2016,Moreland
3007,Hadfield,1102000.0,27/11/2016,Moreland
3008,Hadfield,515000.0,27/11/2016,Moreland
3009,Hadfield,716000.0,27/11/2016,Moreland
3010,Hadfield,640000.0,27/11/2016,Moreland
3011,Hadfield,460000.0,27/11/2016,Moreland
3012,Hampton,895000.0,3/09/2016,Bayside
3013,Hampton,587000.0,3/09/2016,Bayside
3014,Hampton,2800000.0,3/09/2016,Bayside
3015,Hampton,720000.0,3/09/2016,Bayside
3016,Hampton,3250000.0,3/09/2016,Bayside
3017,Hampton,2140000.0,3/12/2016,Bayside
3018,Hampton,1600000.0,3/12/2016,Bayside
3019,Hampton,2200000.0,3/12/2016,Bayside
3020,Hampton,1003500.0,3/12/2016,Bayside
3021,Hampton,802000.0,3/12/2016,Bayside
3022,Hampton,1500000.0,3/12/2016,Bayside
3023,Hampton,1686500.0,3/12/2016,Bayside
3024,Hampton,1400000.0,4/03/2017,Bayside
3025,Hampton,1560000.0,4/03/2017,Bayside
3026,Hampton,680000.0,4/03/2017,Bayside
3027,Hampton,1715000.0,4/03/2017,Bayside
3028,Hampton,760000.0,6/08/2016,Bayside
3029,Hampton,616000.0,6/08/2016,Bayside
3030,Hampton,1680000.0,6/08/2016,Bayside
3031,Hampton,2520000.0,6/08/2016,Bayside
3032,Hampton,890000.0,7/05/2016,Bayside
3033,Hampton,1120000.0,7/05/2016,Bayside
3034,Hampton,3200000.0,10/09/2016,Bayside
3035,Hampton,1250000.0,10/09/2016,Bayside
3036,Hampton,2420000.0,10/09/2016,Bayside
3037,Hampton,2000000.0,10/09/2016,Bayside
3038,Hampton,2880000.0,10/09/2016,Bayside
3039,Hampton,1805000.0,10/09/2016,Bayside
3040,Hampton,1460000.0,10/12/2016,Bayside
3041,Hampton,1403000.0,10/12/2016,Bayside
3042,Hampton,1682000.0,10/12/2016,Bayside
3043,Hampton,1875000.0,11/02/2017,Bayside
3044,Hampton,2600000.0,12/06/2016,Bayside
3045,Hampton,685000.0,12/06/2016,Bayside
3046,Hampton,2400000.0,12/11/2016,Bayside
3047,Hampton,3470000.0,12/11/2016,Bayside
3048,Hampton,1615000.0,12/11/2016,Bayside
3049,Hampton,1450000.0,12/11/2016,Bayside
3050,Hampton,786000.0,13/08/2016,Bayside
3051,Hampton,742000.0,14/05/2016,Bayside
3052,Hampton,1050000.0,15/10/2016,Bayside
3053,Hampton,1690000.0,15/10/2016,Bayside
3054,Hampton,810000.0,15/10/2016,Bayside
3055,Hampton,1460000.0,15/10/2016,Bayside
3056,Hampton,1620000.0,15/10/2016,Bayside
3057,Hampton,1420000.0,16/07/2016,Bayside
3058,Hampton,2400000.0,17/09/2016,Bayside
3059,Hampton,3075000.0,17/09/2016,Bayside
3060,Hampton,3201000.0,18/03/2017,Bayside
3061,Hampton,875500.0,18/03/2017,Bayside
3062,Hampton,1400000.0,18/03/2017,Bayside
3063,Hampton,1457500.0,18/03/2017,Bayside
3064,Hampton,2600000.0,18/03/2017,Bayside
3065,Hampton,1465000.0,18/03/2017,Bayside
3066,Hampton,1705000.0,18/06/2016,Bayside
3067,Hampton,1610000.0,18/06/2016,Bayside
3068,Hampton,750000.0,18/06/2016,Bayside
3069,Hampton,1320000.0,18/06/2016,Bayside
3070,Hampton,896000.0,19/11/2016,Bayside
3071,Hampton,1450000.0,19/11/2016,Bayside
3072,Hampton,898000.0,19/11/2016,Bayside
3073,Hampton,1515000.0,19/11/2016,Bayside
3074,Hampton,2980000.0,19/11/2016,Bayside
3075,Hampton,2200000.0,23/04/2016,Bayside
3076,Hampton,500000.0,24/09/2016,Bayside
3077,Hampton,1100000.0,24/09/2016,Bayside
3078,Hampton,800000.0,25/02/2017,Bayside
3079,Hampton,3325000.0,25/02/2017,Bayside
3080,Hampton,691000.0,25/02/2017,Bayside
3081,Hampton,450000.0,25/02/2017,Bayside
3082,Hampton,738000.0,26/07/2016,Bayside
3083,Hampton,1140000.0,26/07/2016,Bayside
3084,Hampton,500000.0,27/06/2016,Bayside
3085,Hampton,1460000.0,27/06/2016,Bayside
3086,Hampton,2800000.0,27/06/2016,Bayside
3087,Hampton,820000.0,27/11/2016,Bayside
3088,Hampton,915500.0,27/11/2016,Bayside
3089,Hampton,1740000.0,27/11/2016,Bayside
3090,Hampton,2450000.0,27/11/2016,Bayside
3091,Hampton,1800000.0,28/05/2016,Bayside
3092,Hampton,2160000.0,28/05/2016,Bayside
3093,Hampton,1800000.0,28/08/2016,Bayside
3094,Hampton,2439500.0,28/08/2016,Bayside
3095,Hampton,2250000.0,28/08/2016,Bayside
3096,Hampton,2130000.0,30/07/2016,Bayside
3097,Hampton East,400000.0,4/03/2017,Bayside
3098,Hampton East,952000.0,12/11/2016,Bayside
3099,Hampton East,1255000.0,13/08/2016,Bayside
3100,Hampton East,1020000.0,14/05/2016,Bayside
3101,Hampton East,926000.0,18/06/2016,Bayside
3102,Hampton East,1070000.0,19/11/2016,Bayside
3103,Hampton East,801000.0,19/11/2016,Bayside
3104,Hampton East,1150000.0,22/08/2016,Bayside
3105,Hampton East,472000.0,25/02/2017,Kingston
3106,Hampton East,1471000.0,25/02/2017,Bayside
3107,Hampton East,830000.0,27/06/2016,Bayside
3108,Hampton East,1195000.0,27/11/2016,Bayside
3109,Hampton East,1300000.0,28/05/2016,Bayside
3110,Hampton East,1416000.0,28/08/2016,Bayside
3111,Hampton East,1200000.0,28/08/2016,Kingston
3112,Hampton East,865000.0,28/08/2016,Bayside
3113,Hawthorn,1650000.0,3/09/2016,Boroondara
3114,Hawthorn,5100000.0,3/12/2016,Boroondara
3115,Hawthorn,2670000.0,3/12/2016,Boroondara
3116,Hawthorn,1480000.0,3/12/2016,Boroondara
3117,Hawthorn,348000.0,3/12/2016,Boroondara
3118,Hawthorn,320000.0,3/12/2016,Boroondara
3119,Hawthorn,1189000.0,3/12/2016,Boroondara
3120,Hawthorn,610000.0,4/03/2017,Boroondara
3121,Hawthorn,575000.0,4/03/2017,Boroondara
3122,Hawthorn,600000.0,4/03/2017,Boroondara
3123,Hawthorn,492000.0,4/03/2017,Boroondara
3124,Hawthorn,891000.0,4/06/2016,Boroondara
3125,Hawthorn,806000.0,4/06/2016,Boroondara
3126,Hawthorn,1155000.0,4/06/2016,Boroondara
3127,Hawthorn,2000000.0,6/08/2016,Boroondara
3128,Hawthorn,500000.0,6/08/2016,Boroondara
3129,Hawthorn,753000.0,7/05/2016,Boroondara
3130,Hawthorn,330000.0,7/05/2016,Boroondara
3131,Hawthorn,1420000.0,7/05/2016,Boroondara
3132,Hawthorn,956000.0,7/11/2016,Boroondara
3133,Hawthorn,418000.0,7/11/2016,Boroondara
3134,Hawthorn,495000.0,7/11/2016,Boroondara
3135,Hawthorn,525000.0,7/11/2016,Boroondara
3136,Hawthorn,292000.0,7/11/2016,Boroondara
3137,Hawthorn,430000.0,7/11/2016,Boroondara
3138,Hawthorn,365000.0,8/10/2016,Boroondara
3139,Hawthorn,580000.0,8/10/2016,Boroondara
3140,Hawthorn,1300000.0,8/10/2016,Boroondara
3141,Hawthorn,1300000.0,8/10/2016,Boroondara
3142,Hawthorn,575000.0,8/10/2016,Boroondara
3143,Hawthorn,335000.0,10/09/2016,Boroondara
3144,Hawthorn,440000.0,10/09/2016,Boroondara
3145,Hawthorn,1000000.0,10/09/2016,Boroondara
3146,Hawthorn,2610000.0,10/09/2016,Boroondara
3147,Hawthorn,1741000.0,10/09/2016,Boroondara
3148,Hawthorn,2325000.0,10/09/2016,Boroondara
3149,Hawthorn,545000.0,10/12/2016,Boroondara
3150,Hawthorn,655000.0,10/12/2016,Boroondara
3151,Hawthorn,2920000.0,10/12/2016,Boroondara
3152,Hawthorn,488000.0,10/12/2016,Boroondara
3153,Hawthorn,1510000.0,10/12/2016,Boroondara
3154,Hawthorn,450000.0,11/03/2017,Boroondara
3155,Hawthorn,2065000.0,12/06/2016,Boroondara
3156,Hawthorn,350000.0,12/11/2016,Boroondara
3157,Hawthorn,645000.0,12/11/2016,Boroondara
3158,Hawthorn,1400000.0,12/11/2016,Boroondara
3159,Hawthorn,1712000.0,12/11/2016,Boroondara
3160,Hawthorn,520000.0,13/08/2016,Boroondara
3161,Hawthorn,480000.0,13/08/2016,Boroondara
3162,Hawthorn,630000.0,13/08/2016,Boroondara
3163,Hawthorn,3225000.0,13/08/2016,Boroondara
3164,Hawthorn,517000.0,14/05/2016,Boroondara
3165,Hawthorn,320000.0,15/10/2016,Boroondara
3166,Hawthorn,1828500.0,15/10/2016,Boroondara
3167,Hawthorn,400000.0,15/10/2016,Boroondara
3168,Hawthorn,1650000.0,15/10/2016,Boroondara
3169,Hawthorn,3950000.0,16/04/2016,Boroondara
3170,Hawthorn,587500.0,16/07/2016,Boroondara
3171,Hawthorn,560000.0,16/07/2016,Boroondara
3172,Hawthorn,1936000.0,17/09/2016,Boroondara
3173,Hawthorn,4250000.0,17/09/2016,Boroondara
3174,Hawthorn,3500000.0,17/09/2016,Boroondara
3175,Hawthorn,487500.0,17/09/2016,Boroondara
3176,Hawthorn,630000.0,18/03/2017,Boroondara
3177,Hawthorn,1560000.0,18/03/2017,Boroondara
3178,Hawthorn,2265000.0,18/03/2017,Boroondara
3179,Hawthorn,840000.0,18/03/2017,Boroondara
3180,Hawthorn,1780000.0,18/03/2017,Boroondara
3181,Hawthorn,605000.0,18/03/2017,Boroondara
3182,Hawthorn,535000.0,18/06/2016,Boroondara
3183,Hawthorn,815000.0,18/06/2016,Boroondara
3184,Hawthorn,1975000.0,18/06/2016,Boroondara
3185,Hawthorn,445000.0,18/06/2016,Boroondara
3186,Hawthorn,663000.0,19/11/2016,Boroondara
3187,Hawthorn,657500.0,19/11/2016,Boroondara
3188,Hawthorn,5050000.0,19/11/2016,Boroondara
3189,Hawthorn,445000.0,19/11/2016,Boroondara
3190,Hawthorn,750000.0,19/11/2016,Boroondara
3191,Hawthorn,1180000.0,19/11/2016,Boroondara
3192,Hawthorn,470000.0,22/05/2016,Boroondara
3193,Hawthorn,485000.0,22/05/2016,Boroondara
3194,Hawthorn,290000.0,22/05/2016,Boroondara
3195,Hawthorn,1800000.0,22/08/2016,Boroondara
3196,Hawthorn,805000.0,22/08/2016,Boroondara
3197,Hawthorn,1855000.0,22/08/2016,Boroondara
3198,Hawthorn,1377000.0,22/08/2016,Boroondara
3199,Hawthorn,665000.0,23/04/2016,Boroondara
3200,Hawthorn,751000.0,24/09/2016,Boroondara
3201,Hawthorn,1551000.0,24/09/2016,Boroondara
3202,Hawthorn,415000.0,24/09/2016,Boroondara
3203,Hawthorn,743000.0,24/09/2016,Boroondara
3204,Hawthorn,1535000.0,25/02/2017,Boroondara
3205,Hawthorn,612500.0,25/02/2017,Boroondara
3206,Hawthorn,2410000.0,25/02/2017,Boroondara
3207,Hawthorn,690000.0,25/02/2017,Boroondara
3208,Hawthorn,695000.0,26/07/2016,Boroondara
3209,Hawthorn,715000.0,27/11/2016,Boroondara
3210,Hawthorn,2375000.0,27/11/2016,Boroondara
3211,Hawthorn,1980000.0,27/11/2016,Boroondara
3212,Hawthorn,1055000.0,27/11/2016,Boroondara
3213,Hawthorn,1976000.0,27/11/2016,Boroondara
3214,Hawthorn,382000.0,28/05/2016,Boroondara
3215,Hawthorn,499000.0,28/05/2016,Boroondara
3216,Hawthorn,495000.0,28/05/2016,Boroondara
3217,Hawthorn,3750000.0,28/05/2016,Boroondara
3218,Hawthorn,1400000.0,28/08/2016,Boroondara
3219,Hawthorn,370000.0,28/08/2016,Boroondara
3220,Hawthorn,627500.0,28/08/2016,Boroondara
3221,Hawthorn,710000.0,28/08/2016,Boroondara
3222,Hawthorn,485000.0,28/08/2016,Boroondara
3223,Hawthorn,310000.0,28/08/2016,Boroondara
3224,Hawthorn,3120000.0,28/08/2016,Boroondara
3225,Hawthorn,450000.0,30/07/2016,Boroondara
3226,Hawthorn,2160000.0,30/07/2016,Boroondara
3227,Heidelberg Heights,815000.0,3/09/2016,Banyule
3228,Heidelberg Heights,720000.0,4/03/2017,Banyule
3229,Heidelberg Heights,1370000.0,4/03/2017,Banyule
3230,Heidelberg Heights,757000.0,4/03/2017,Banyule
3231,Heidelberg Heights,740600.0,4/06/2016,Banyule
3232,Heidelberg Heights,580000.0,4/06/2016,Banyule
3233,Heidelberg Heights,565000.0,6/08/2016,Banyule
3234,Heidelberg Heights,1587500.0,6/08/2016,Banyule
3235,Heidelberg Heights,758500.0,10/09/2016,Banyule
3236,Heidelberg Heights,994000.0,10/12/2016,Banyule
3237,Heidelberg Heights,725000.0,10/12/2016,Banyule
3238,Heidelberg Heights,725000.0,10/12/2016,Banyule
3239,Heidelberg Heights,743000.0,10/12/2016,Banyule
3240,Heidelberg Heights,785000.0,10/12/2016,Banyule
3241,Heidelberg Heights,620000.0,10/12/2016,Banyule
3242,Heidelberg Heights,700000.0,10/12/2016,Banyule
3243,Heidelberg Heights,706750.0,11/02/2017,Banyule
3244,Heidelberg Heights,584000.0,12/06/2016,Banyule
3245,Heidelberg Heights,909000.0,12/11/2016,Banyule
3246,Heidelberg Heights,1086000.0,12/11/2016,Banyule
3247,Heidelberg Heights,680000.0,12/11/2016,Banyule
3248,Heidelberg Heights,440000.0,12/11/2016,Banyule
3249,Heidelberg Heights,650000.0,16/04/2016,Banyule
3250,Heidelberg Heights,890000.0,16/04/2016,Banyule
3251,Heidelberg Heights,650000.0,16/04/2016,Banyule
3252,Heidelberg Heights,659500.0,17/09/2016,Banyule
3253,Heidelberg Heights,725000.0,19/11/2016,Banyule
3254,Heidelberg Heights,605000.0,19/11/2016,Banyule
3255,Heidelberg Heights,770000.0,19/11/2016,Banyule
3256,Heidelberg Heights,950000.0,19/11/2016,Banyule
3257,Heidelberg Heights,856000.0,22/08/2016,Banyule
3258,Heidelberg Heights,600000.0,22/08/2016,Banyule
3259,Heidelberg Heights,450000.0,23/04/2016,Banyule
3260,Heidelberg Heights,1060000.0,25/02/2017,Banyule
3261,Heidelberg Heights,850000.0,25/02/2017,Banyule
3262,Heidelberg Heights,510000.0,25/02/2017,Banyule
3263,Heidelberg Heights,1100000.0,25/02/2017,Banyule
3264,Heidelberg Heights,915000.0,25/02/2017,Banyule
3265,Heidelberg Heights,400000.0,26/07/2016,Banyule
3266,Heidelberg Heights,526000.0,27/06/2016,Banyule
3267,Heidelberg Heights,570000.0,27/11/2016,Banyule
3268,Heidelberg Heights,550000.0,27/11/2016,Banyule
